measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
26,Life expectancy,44534,Commonwealth,3,Both,16,55 to 59,5,Years,2013,22.771582388579755,23.080868110569195,22.45501754689016
26,Life expectancy,44534,Commonwealth,3,Both,17,60 to 64,5,Years,2013,19.03744651181095,19.306165967670154,18.757431705227717
26,Life expectancy,44534,Commonwealth,3,Both,18,65 to 69,5,Years,2013,15.587247415845946,15.817410370593372,15.345954244556074
26,Life expectancy,44534,Commonwealth,3,Both,19,70 to 74,5,Years,2013,12.465472497794417,12.657774341353134,12.269556316024422
26,Life expectancy,44534,Commonwealth,3,Both,20,75 to 79,5,Years,2013,9.819849340455608,9.96931315534302,9.670791789050151
26,Life expectancy,44534,Commonwealth,3,Both,30,80 to 84,5,Years,2013,7.48497616864308,7.59068988194314,7.38150881237893
26,Life expectancy,44534,Commonwealth,3,Both,31,85 to 89,5,Years,2013,5.716680020269953,5.782880828611244,5.652902368871707
26,Life expectancy,44534,Commonwealth,3,Both,32,90 to 94,5,Years,2013,4.213345394716937,4.249836111021414,4.176642233280917
26,Life expectancy,44584,OECD Countries,3,Both,8,15 to 19,5,Years,2013,66.01033604042306,66.05037350298475,65.96708200552044
26,Life expectancy,44584,OECD Countries,3,Both,9,20 to 24,5,Years,2013,61.134233507264995,61.17339680876284,61.0924485220566
26,Life expectancy,44584,OECD Countries,3,Both,10,25 to 29,5,Years,2013,56.31591687598352,56.354410283456225,56.274919508655394
26,Life expectancy,44584,OECD Countries,3,Both,11,30 to 34,5,Years,2013,51.503554701030566,51.54143684445771,51.46312898235793
26,Life expectancy,44584,OECD Countries,3,Both,12,35 to 39,5,Years,2013,46.70548398609163,46.7427407122886,46.66568857949661
26,Life expectancy,44584,OECD Countries,3,Both,13,40 to 44,5,Years,2013,41.94159002761951,41.97811149993169,41.90262139582288
26,Life expectancy,44584,OECD Countries,3,Both,14,45 to 49,5,Years,2013,37.25043517200672,37.28580566360007,37.21263250622159
26,Life expectancy,44584,OECD Countries,3,Both,15,50 to 54,5,Years,2013,32.68003768805493,32.7135407155876,32.64407229220639
26,Life expectancy,44584,OECD Countries,3,Both,16,55 to 59,5,Years,2013,28.286544672698593,28.31752237623609,28.253328894449655
26,Life expectancy,44584,OECD Countries,3,Both,17,60 to 64,5,Years,2013,24.087572646319924,24.11487722541969,24.058037360573188
26,Life expectancy,44584,OECD Countries,3,Both,18,65 to 69,5,Years,2013,20.07678465165766,20.100485867965492,20.05187758463638
26,Life expectancy,44584,OECD Countries,3,Both,19,70 to 74,5,Years,2013,16.266017938692396,16.285780715984156,16.245043939486845
26,Life expectancy,44584,OECD Countries,3,Both,20,75 to 79,5,Years,2013,12.726889604133579,12.742835850945308,12.710154747614
26,Life expectancy,44584,OECD Countries,3,Both,30,80 to 84,5,Years,2013,9.549403021450045,9.56084165179774,9.537041260045305
26,Life expectancy,44584,OECD Countries,3,Both,31,85 to 89,5,Years,2013,6.924451350803001,6.932805720737772,6.9158534308447
26,Life expectancy,44584,OECD Countries,3,Both,32,90 to 94,5,Years,2013,4.932762596749415,4.938242677380817,4.927253175821874
26,Life expectancy,44586,G20,3,Both,8,15 to 19,5,Years,2013,61.87395178102867,62.18761211467476,61.56110123168255
26,Life expectancy,44586,G20,3,Both,9,20 to 24,5,Years,2013,57.09287602222293,57.40283976435426,56.7834536233712
26,Life expectancy,44586,G20,3,Both,10,25 to 29,5,Years,2013,52.376920573822275,52.68057762330576,52.07421602054459
26,Life expectancy,44586,G20,3,Both,11,30 to 34,5,Years,2013,47.68456191754043,47.979846889951126,47.38518241234008
26,Life expectancy,44586,G20,3,Both,12,35 to 39,5,Years,2013,43.03397877166364,43.32116355167988,42.737131187282515
26,Life expectancy,44586,G20,3,Both,13,40 to 44,5,Years,2013,38.43632858310917,38.71978369586639,38.14357359347437
26,Life expectancy,44586,G20,3,Both,14,45 to 49,5,Years,2013,33.911541065123224,34.18488924539583,33.62809144026315
26,Life expectancy,44586,G20,3,Both,15,50 to 54,5,Years,2013,29.513591968521474,29.770531412356984,29.251593160662033
26,Life expectancy,44586,G20,3,Both,16,55 to 59,5,Years,2013,25.28466850487822,25.521678798241947,25.041193163252146
26,Life expectancy,44586,G20,3,Both,17,60 to 64,5,Years,2013,21.26235516338664,21.474182055419234,21.042276504297632
26,Life expectancy,44586,G20,3,Both,18,65 to 69,5,Years,2013,17.50616035866441,17.689341448062862,17.316738294615583
26,Life expectancy,44586,G20,3,Both,19,70 to 74,5,Years,2013,14.028611884068228,14.184776432206851,13.87034723672759
26,Life expectancy,44586,G20,3,Both,20,75 to 79,5,Years,2013,10.943699661134627,11.067044933098018,10.819910204484747
26,Life expectancy,44586,G20,3,Both,30,80 to 84,5,Years,2013,8.253767879478739,8.33910264129891,8.166211695627108
26,Life expectancy,44586,G20,3,Both,31,85 to 89,5,Years,2013,6.129064467400154,6.181264457844194,6.076204846318808
26,Life expectancy,44586,G20,3,Both,32,90 to 94,5,Years,2013,4.59387932360673,4.625447536545413,4.561411061518329
26,Life expectancy,44587,African Union,3,Both,8,15 to 19,5,Years,2013,54.33881720098544,55.161106970360905,53.39687516901609
26,Life expectancy,44587,African Union,3,Both,9,20 to 24,5,Years,2013,49.7063102364768,50.49929693617426,48.79864374868655
26,Life expectancy,44587,African Union,3,Both,10,25 to 29,5,Years,2013,45.168085198397584,45.92103605683562,44.32065773631231
26,Life expectancy,44587,African Union,3,Both,11,30 to 34,5,Years,2013,40.741509939521585,41.44162371772149,39.93259907494772
26,Life expectancy,44587,African Union,3,Both,12,35 to 39,5,Years,2013,36.459106233403055,37.12833875164769,35.720263874090406
26,Life expectancy,44587,African Union,3,Both,13,40 to 44,5,Years,2013,32.324939390502585,32.95237138857737,31.625432995584212
26,Life expectancy,44587,African Union,3,Both,14,45 to 49,5,Years,2013,28.327695987190808,28.91414627998432,27.680131832355542
26,Life expectancy,44587,African Union,3,Both,15,50 to 54,5,Years,2013,24.455535560450656,24.991425190114768,23.873821544515348
26,Life expectancy,44587,African Union,3,Both,16,55 to 59,5,Years,2013,20.76769207650567,21.244789058307404,20.258641681806164
26,Life expectancy,44587,African Union,3,Both,17,60 to 64,5,Years,2013,17.27518402345389,17.67241690817669,16.848814279910492
26,Life expectancy,44587,African Union,3,Both,18,65 to 69,5,Years,2013,14.112456475865411,14.431569330001638,13.76808540584613
26,Life expectancy,44587,African Union,3,Both,19,70 to 74,5,Years,2013,11.237795790201778,11.48835356302575,10.966522741545283
26,Life expectancy,44587,African Union,3,Both,20,75 to 79,5,Years,2013,8.76124473895945,8.954221636597723,8.55651553729598
26,Life expectancy,44587,African Union,3,Both,30,80 to 84,5,Years,2013,6.646679858071389,6.79834102475572,6.487223766341585
26,Life expectancy,44587,African Union,3,Both,31,85 to 89,5,Years,2013,5.0264857664942735,5.1456892957040195,4.900917691796114
26,Life expectancy,44587,African Union,3,Both,32,90 to 94,5,Years,2013,3.834169747501105,3.9338180110195573,3.7370670038402705
26,Life expectancy,44590,Four World Regions,3,Both,8,15 to 19,5,Years,2013,60.79361315300727,61.093605649319464,60.48167781701267
26,Life expectancy,44590,Four World Regions,3,Both,9,20 to 24,5,Years,2013,56.06223520718001,56.35743712377356,55.76183408573908
26,Life expectancy,44590,Four World Regions,3,Both,10,25 to 29,5,Years,2013,51.3960007006477,51.68076930905987,51.10916436357664
26,Life expectancy,44590,Four World Regions,3,Both,11,30 to 34,5,Years,2013,46.75638868224738,47.03117613288976,46.476607746297496
26,Life expectancy,44590,Four World Regions,3,Both,12,35 to 39,5,Years,2013,42.16911574949515,42.43097747821686,41.89500148758973
26,Life expectancy,44590,Four World Regions,3,Both,13,40 to 44,5,Years,2013,37.64361419359269,37.90103404904364,37.37611888020006
26,Life expectancy,44590,Four World Regions,3,Both,14,45 to 49,5,Years,2013,33.19542031298929,33.4446787449395,32.948105358898744
26,Life expectancy,44590,Four World Regions,3,Both,15,50 to 54,5,Years,2013,28.870348508769446,29.099593034033727,28.644610571817747
26,Life expectancy,44590,Four World Regions,3,Both,16,55 to 59,5,Years,2013,24.726476671198817,24.93550315114161,24.519811961159274
26,Life expectancy,44590,Four World Regions,3,Both,17,60 to 64,5,Years,2013,20.783714493917792,20.971442358618013,20.600219489372723
26,Life expectancy,44590,Four World Regions,3,Both,18,65 to 69,5,Years,2013,17.113791364192146,17.27239818150114,16.955760543183764
26,Life expectancy,44590,Four World Regions,3,Both,19,70 to 74,5,Years,2013,13.719900542377072,13.849914817130747,13.5919622433724
26,Life expectancy,44590,Four World Regions,3,Both,20,75 to 79,5,Years,2013,10.72464474722027,10.828388181064852,10.623570461127397
26,Life expectancy,44590,Four World Regions,3,Both,30,80 to 84,5,Years,2013,8.121278975905268,8.19476776491491,8.048307320839939
26,Life expectancy,44590,Four World Regions,3,Both,31,85 to 89,5,Years,2013,6.067147384016534,6.111769300748038,6.0232607160858755
26,Life expectancy,44590,Four World Regions,3,Both,32,90 to 94,5,Years,2013,4.566619108640326,4.593605500058371,4.539863425250678
26,Life expectancy,44591,World Bank Income Levels,3,Both,8,15 to 19,5,Years,2013,60.79720346197553,61.0970998230948,60.48527852294741
26,Life expectancy,44591,World Bank Income Levels,3,Both,9,20 to 24,5,Years,2013,56.06578754131906,56.36091364046792,55.76545446107093
26,Life expectancy,44591,World Bank Income Levels,3,Both,10,25 to 29,5,Years,2013,51.39958691503273,51.68406483904353,51.11294446266172
26,Life expectancy,44591,World Bank Income Levels,3,Both,11,30 to 34,5,Years,2013,46.759989982818645,47.034544901322896,46.48025321159539
26,Life expectancy,44591,World Bank Income Levels,3,Both,12,35 to 39,5,Years,2013,42.17270043421076,42.434282450931946,41.89863264607251
26,Life expectancy,44591,World Bank Income Levels,3,Both,13,40 to 44,5,Years,2013,37.64716272442847,37.90432166643307,37.37969719353298
26,Life expectancy,44591,World Bank Income Levels,3,Both,14,45 to 49,5,Years,2013,33.19892540234718,33.44799876566889,32.95163530246819
26,Life expectancy,44591,World Bank Income Levels,3,Both,15,50 to 54,5,Years,2013,28.873815112463404,29.102817123000193,28.648201446969633
26,Life expectancy,44591,World Bank Income Levels,3,Both,16,55 to 59,5,Years,2013,24.729889252452665,24.938756645226647,24.52334256079149
26,Life expectancy,44591,World Bank Income Levels,3,Both,17,60 to 64,5,Years,2013,20.78707972123744,20.974696474662796,20.60369046760969
26,Life expectancy,44591,World Bank Income Levels,3,Both,18,65 to 69,5,Years,2013,17.11700331297069,17.275412477329493,16.95906425979934
26,Life expectancy,44591,World Bank Income Levels,3,Both,19,70 to 74,5,Years,2013,13.722835845329236,13.852778318339254,13.594933739617709
26,Life expectancy,44591,World Bank Income Levels,3,Both,20,75 to 79,5,Years,2013,10.727295407305817,10.831015769564129,10.626300190188907
26,Life expectancy,44591,World Bank Income Levels,3,Both,30,80 to 84,5,Years,2013,8.123679248243194,8.197147158470248,8.050758052836867
26,Life expectancy,44591,World Bank Income Levels,3,Both,31,85 to 89,5,Years,2013,6.069438465925081,6.11409073146276,6.025538730706996
26,Life expectancy,44591,World Bank Income Levels,3,Both,32,90 to 94,5,Years,2013,4.569051662183846,4.595952815064397,4.542319862338463
26,Life expectancy,44634,High-middle SDI,3,Both,8,15 to 19,5,Years,2013,62.44234740550332,62.74552226156615,62.12330140216906
26,Life expectancy,44634,High-middle SDI,3,Both,9,20 to 24,5,Years,2013,57.596963212024875,57.897538312282876,57.28056803412834
26,Life expectancy,44634,High-middle SDI,3,Both,10,25 to 29,5,Years,2013,52.798611102320876,53.09583802355111,52.48683044121833
26,Life expectancy,44634,High-middle SDI,3,Both,11,30 to 34,5,Years,2013,48.035634102242774,48.33007226152894,47.7262748907003
26,Life expectancy,44634,High-middle SDI,3,Both,12,35 to 39,5,Years,2013,43.33312410103141,43.62408522341185,43.026768347878175
26,Life expectancy,44634,High-middle SDI,3,Both,13,40 to 44,5,Years,2013,38.67718475481603,38.96274014036366,38.37665113020957
26,Life expectancy,44634,High-middle SDI,3,Both,14,45 to 49,5,Years,2013,34.094022819148115,34.369181622621454,33.80160293682325
26,Life expectancy,44634,High-middle SDI,3,Both,15,50 to 54,5,Years,2013,29.63781312550175,29.894586441011686,29.358772048610945
26,Life expectancy,44634,High-middle SDI,3,Both,16,55 to 59,5,Years,2013,25.37157471141313,25.610613378383018,25.11464118497837
26,Life expectancy,44634,High-middle SDI,3,Both,17,60 to 64,5,Years,2013,21.31464451108037,21.528705556740736,21.085874568997504
26,Life expectancy,44634,High-middle SDI,3,Both,18,65 to 69,5,Years,2013,17.52350343001744,17.71140971646085,17.31860983739331
26,Life expectancy,44634,High-middle SDI,3,Both,19,70 to 74,5,Years,2013,13.932480927816506,14.094710996759463,13.752627412020244
26,Life expectancy,44634,High-middle SDI,3,Both,20,75 to 79,5,Years,2013,10.752049258582028,10.884948020839671,10.605545105146426
26,Life expectancy,44634,High-middle SDI,3,Both,30,80 to 84,5,Years,2013,7.997500405326227,8.099365770527148,7.887480488567708
26,Life expectancy,44634,High-middle SDI,3,Both,31,85 to 89,5,Years,2013,5.798767978908613,5.86775267580596,5.719081782764301
26,Life expectancy,44634,High-middle SDI,3,Both,32,90 to 94,5,Years,2013,4.257288991694428,4.304990478662468,4.205618022985237
26,Life expectancy,44635,High SDI,3,Both,8,15 to 19,5,Years,2013,66.31619259360369,66.36588864310379,66.25704297684062
26,Life expectancy,44635,High SDI,3,Both,9,20 to 24,5,Years,2013,61.42778290782009,61.47658546849675,61.36962869752364
26,Life expectancy,44635,High SDI,3,Both,10,25 to 29,5,Years,2013,56.604834077355235,56.651706488921214,56.55042019499199
26,Life expectancy,44635,High SDI,3,Both,11,30 to 34,5,Years,2013,51.794194302244506,51.83784808429979,51.746734047948074
26,Life expectancy,44635,High SDI,3,Both,12,35 to 39,5,Years,2013,47.00169977344355,47.04140830401803,46.9607258407581
26,Life expectancy,44635,High SDI,3,Both,13,40 to 44,5,Years,2013,42.246423010988664,42.28115504517133,42.21191083991389
26,Life expectancy,44635,High SDI,3,Both,14,45 to 49,5,Years,2013,37.56007470750314,37.59069177439572,37.53053701661115
26,Life expectancy,44635,High SDI,3,Both,15,50 to 54,5,Years,2013,32.99302054930645,33.01934964356282,32.96732703535565
26,Life expectancy,44635,High SDI,3,Both,16,55 to 59,5,Years,2013,28.588864913412937,28.611575630841784,28.566523469275772
26,Life expectancy,44635,High SDI,3,Both,17,60 to 64,5,Years,2013,24.367135984862834,24.386329699269368,24.347983508299613
26,Life expectancy,44635,High SDI,3,Both,18,65 to 69,5,Years,2013,20.324131523606667,20.340719398422994,20.307466355058292
26,Life expectancy,44635,High SDI,3,Both,19,70 to 74,5,Years,2013,16.48299800287304,16.497190545107525,16.468832212536793
26,Life expectancy,44635,High SDI,3,Both,20,75 to 79,5,Years,2013,12.91289006257023,12.924859376773513,12.900633256517384
26,Life expectancy,44635,High SDI,3,Both,30,80 to 84,5,Years,2013,9.700666411424608,9.710203002073321,9.69081826118552
26,Life expectancy,44635,High SDI,3,Both,31,85 to 89,5,Years,2013,7.046896613161356,7.054242137470672,7.039597908567201
26,Life expectancy,44635,High SDI,3,Both,32,90 to 94,5,Years,2013,5.031483230136266,5.036763152213363,5.026556782945726
26,Life expectancy,44636,Low-middle SDI,3,Both,8,15 to 19,5,Years,2013,57.16506605072353,57.617791119519694,56.69385447834585
26,Life expectancy,44636,Low-middle SDI,3,Both,9,20 to 24,5,Years,2013,52.476172004334785,52.92144889281055,52.01345305421613
26,Life expectancy,44636,Low-middle SDI,3,Both,10,25 to 29,5,Years,2013,47.887340748282,48.320413103861604,47.43911922709238
26,Life expectancy,44636,Low-middle SDI,3,Both,11,30 to 34,5,Years,2013,43.32913707614734,43.75245230692036,42.893379874966186
26,Life expectancy,44636,Low-middle SDI,3,Both,12,35 to 39,5,Years,2013,38.83381745749457,39.24783679908821,38.41144368676013
26,Life expectancy,44636,Low-middle SDI,3,Both,13,40 to 44,5,Years,2013,34.429358437862284,34.83389682301413,34.02456502833232
26,Life expectancy,44636,Low-middle SDI,3,Both,14,45 to 49,5,Years,2013,30.1296834706594,30.51358486736023,29.74747163506097
26,Life expectancy,44636,Low-middle SDI,3,Both,15,50 to 54,5,Years,2013,25.97653974150178,26.327137141708626,25.619113294861933
26,Life expectancy,44636,Low-middle SDI,3,Both,16,55 to 59,5,Years,2013,22.05125965908085,22.359267568284128,21.727646217267292
26,Life expectancy,44636,Low-middle SDI,3,Both,17,60 to 64,5,Years,2013,18.351654695211845,18.61669922092733,18.07449141331815
26,Life expectancy,44636,Low-middle SDI,3,Both,18,65 to 69,5,Years,2013,14.954056306599245,15.175765486286748,14.721549854028844
26,Life expectancy,44636,Low-middle SDI,3,Both,19,70 to 74,5,Years,2013,11.905345131904864,12.082863931991039,11.718323735505551
26,Life expectancy,44636,Low-middle SDI,3,Both,20,75 to 79,5,Years,2013,9.293600863226661,9.426423489208908,9.148009024273247
26,Life expectancy,44636,Low-middle SDI,3,Both,30,80 to 84,5,Years,2013,7.022183231642999,7.119916251497836,6.913084003602673
26,Life expectancy,44636,Low-middle SDI,3,Both,31,85 to 89,5,Years,2013,5.412333114590248,5.48400306554979,5.335381661359332
26,Life expectancy,44636,Low-middle SDI,3,Both,32,90 to 94,5,Years,2013,4.221904998758261,4.275102891483519,4.166172231708824
26,Life expectancy,44637,Low SDI,3,Both,8,15 to 19,5,Years,2013,54.45872516096717,55.22572981230129,53.63227995995508
26,Life expectancy,44637,Low SDI,3,Both,9,20 to 24,5,Years,2013,49.83159464917009,50.57929426478621,49.03276074269035
26,Life expectancy,44637,Low SDI,3,Both,10,25 to 29,5,Years,2013,45.31079951731735,46.03875982267622,44.52659540849371
26,Life expectancy,44637,Low SDI,3,Both,11,30 to 34,5,Years,2013,40.86716351957744,41.56663236127157,40.13171766499752
26,Life expectancy,44637,Low SDI,3,Both,12,35 to 39,5,Years,2013,36.50798911367747,37.17552309511464,35.8104386049319
26,Life expectancy,44637,Low SDI,3,Both,13,40 to 44,5,Years,2013,32.28444605729089,32.906714594519215,31.63259349658506
26,Life expectancy,44637,Low SDI,3,Both,14,45 to 49,5,Years,2013,28.202887734558537,28.786674995954776,27.611018292490762
26,Life expectancy,44637,Low SDI,3,Both,15,50 to 54,5,Years,2013,24.279061857572845,24.79781475892931,23.740046329513113
26,Life expectancy,44637,Low SDI,3,Both,16,55 to 59,5,Years,2013,20.56442890049531,21.012730741280773,20.095226756517555
26,Life expectancy,44637,Low SDI,3,Both,17,60 to 64,5,Years,2013,17.05853015695476,17.42646171246211,16.683418323388608
26,Life expectancy,44637,Low SDI,3,Both,18,65 to 69,5,Years,2013,13.888543474017563,14.181950532392417,13.588794393388804
26,Life expectancy,44637,Low SDI,3,Both,19,70 to 74,5,Years,2013,11.023164581285387,11.251414479402351,10.792997363945307
26,Life expectancy,44637,Low SDI,3,Both,20,75 to 79,5,Years,2013,8.654468483022365,8.823520281201894,8.48603340366555
26,Life expectancy,44637,Low SDI,3,Both,30,80 to 84,5,Years,2013,6.6339572724495035,6.768579246372795,6.504323351436727
26,Life expectancy,44637,Low SDI,3,Both,31,85 to 89,5,Years,2013,5.1171946683837835,5.226330115818373,5.0140135555019185
26,Life expectancy,44637,Low SDI,3,Both,32,90 to 94,5,Years,2013,3.889048561854849,3.97699893209707,3.8115052796989657
26,Life expectancy,44639,Middle SDI,3,Both,8,15 to 19,5,Years,2013,60.27692014533079,60.70067401141492,59.875220918221714
26,Life expectancy,44639,Middle SDI,3,Both,9,20 to 24,5,Years,2013,55.513988538953875,55.93103297197048,55.11490720167999
26,Life expectancy,44639,Middle SDI,3,Both,10,25 to 29,5,Years,2013,50.80906629342122,51.217891027540134,50.41005498254192
26,Life expectancy,44639,Middle SDI,3,Both,11,30 to 34,5,Years,2013,46.13144695714283,46.532196257010625,45.73982278235017
26,Life expectancy,44639,Middle SDI,3,Both,12,35 to 39,5,Years,2013,41.49998765071257,41.894486492723715,41.10887061607507
26,Life expectancy,44639,Middle SDI,3,Both,13,40 to 44,5,Years,2013,36.91492372237219,37.30083363791696,36.53518566949964
26,Life expectancy,44639,Middle SDI,3,Both,14,45 to 49,5,Years,2013,32.406912200891,32.781301021495636,32.04384863033455
26,Life expectancy,44639,Middle SDI,3,Both,15,50 to 54,5,Years,2013,28.02634676721822,28.376074656930825,27.688381518431065
26,Life expectancy,44639,Middle SDI,3,Both,16,55 to 59,5,Years,2013,23.818056657157086,24.14165660535241,23.501394250508213
26,Life expectancy,44639,Middle SDI,3,Both,17,60 to 64,5,Years,2013,19.815550108189797,20.113849739313284,19.524576295662513
26,Life expectancy,44639,Middle SDI,3,Both,18,65 to 69,5,Years,2013,16.10336660929933,16.368407837459596,15.852744173036523
26,Life expectancy,44639,Middle SDI,3,Both,19,70 to 74,5,Years,2013,12.696485656411323,12.918112371751977,12.482319947595103
26,Life expectancy,44639,Middle SDI,3,Both,20,75 to 79,5,Years,2013,9.71353785425641,9.892701197369442,9.54496728733793
26,Life expectancy,44639,Middle SDI,3,Both,30,80 to 84,5,Years,2013,7.1955525293668225,7.326979185686945,7.073539222002469
26,Life expectancy,44639,Middle SDI,3,Both,31,85 to 89,5,Years,2013,5.279383995708557,5.368837050657946,5.198554672949389
26,Life expectancy,44639,Middle SDI,3,Both,32,90 to 94,5,Years,2013,4.148923806009221,4.217447534338072,4.080773417189249
26,Life expectancy,44642,Nordic Region,3,Both,8,15 to 19,5,Years,2013,66.85915824514424,66.92022533476397,66.79367539470573
26,Life expectancy,44642,Nordic Region,3,Both,9,20 to 24,5,Years,2013,61.94180114385437,62.002614869254664,61.87758448594887
26,Life expectancy,44642,Nordic Region,3,Both,10,25 to 29,5,Years,2013,57.06705881655524,57.127223478899026,57.00349207200105
26,Life expectancy,44642,Nordic Region,3,Both,11,30 to 34,5,Years,2013,52.202445845958835,52.26203098917552,52.13952849189249
26,Life expectancy,44642,Nordic Region,3,Both,12,35 to 39,5,Years,2013,47.344105542578006,47.40306283334631,47.28200148283592
26,Life expectancy,44642,Nordic Region,3,Both,13,40 to 44,5,Years,2013,42.50923450154102,42.56733741811734,42.448117472045965
26,Life expectancy,44642,Nordic Region,3,Both,14,45 to 49,5,Years,2013,37.72661567809553,37.78346581609998,37.66696911733699
26,Life expectancy,44642,Nordic Region,3,Both,15,50 to 54,5,Years,2013,33.04850215470224,33.10335041885069,32.99102493015684
26,Life expectancy,44642,Nordic Region,3,Both,16,55 to 59,5,Years,2013,28.51550730229102,28.567383463584203,28.461320713493365
26,Life expectancy,44642,Nordic Region,3,Both,17,60 to 64,5,Years,2013,24.162570472020466,24.21040914376291,24.11228129140875
26,Life expectancy,44642,Nordic Region,3,Both,18,65 to 69,5,Years,2013,20.03493477856645,20.077642114125982,19.989927649821627
26,Life expectancy,44642,Nordic Region,3,Both,19,70 to 74,5,Years,2013,16.124087245660657,16.162024433031878,16.084111420279044
26,Life expectancy,44642,Nordic Region,3,Both,20,75 to 79,5,Years,2013,12.494294466282389,12.526873295037992,12.45963086764486
26,Life expectancy,44642,Nordic Region,3,Both,30,80 to 84,5,Years,2013,9.278959472672152,9.306064566778543,9.249885002335919
26,Life expectancy,44642,Nordic Region,3,Both,31,85 to 89,5,Years,2013,6.712790049010698,6.73479183662918,6.689434795068333
26,Life expectancy,44642,Nordic Region,3,Both,32,90 to 94,5,Years,2013,4.766085645306723,4.781857911285365,4.749205596013023
26,Life expectancy,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,15,50 to 54,5,Years,2001,24.39077101387209,24.41766213951177,24.362051438309884
26,Life expectancy,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,16,55 to 59,5,Years,2001,20.753861472337192,20.777958516985272,20.727819865373338
26,Life expectancy,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,17,60 to 64,5,Years,2001,17.268881313487267,17.28959285878675,17.247075583225044
26,Life expectancy,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,18,65 to 69,5,Years,2001,14.189317935422547,14.207253030249579,14.170760916954473
26,Life expectancy,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,19,70 to 74,5,Years,2001,11.289313851107835,11.303972422125582,11.274598831935448
26,Life expectancy,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,20,75 to 79,5,Years,2001,8.752882053647447,8.764213592803278,8.741017823548923
26,Life expectancy,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,30,80 to 84,5,Years,2001,6.505742703254659,6.514396434482698,6.496555936178142
26,Life expectancy,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,31,85 to 89,5,Years,2001,4.612327253735471,4.618353988708532,4.6057336967485965
26,Life expectancy,31,"Central Europe, Eastern Europe, and Central Asia",3,Both,32,90 to 94,5,Years,2001,3.319514325500744,3.323951921090393,3.314748190875746
26,Life expectancy,64,High-income,3,Both,8,15 to 19,5,Years,2001,64.2716108185187,64.28569054660545,64.25780980170278
26,Life expectancy,64,High-income,3,Both,9,20 to 24,5,Years,2001,59.432097074191425,59.4458243085011,59.418547872509954
26,Life expectancy,64,High-income,3,Both,10,25 to 29,5,Years,2001,54.63909435429975,54.65254345024139,54.62555258685046
26,Life expectancy,64,High-income,3,Both,11,30 to 34,5,Years,2001,49.83303506025368,49.84628313883949,49.81965517272211
26,Life expectancy,64,High-income,3,Both,12,35 to 39,5,Years,2001,45.045410477090996,45.058430973844764,45.032225185826974
26,Life expectancy,64,High-income,3,Both,13,40 to 44,5,Years,2001,40.31688646302102,40.32955197010733,40.303957684225104
26,Life expectancy,64,High-income,3,Both,14,45 to 49,5,Years,2001,35.682093654116194,35.694201341894725,35.66948337374444
26,Life expectancy,64,High-income,3,Both,15,50 to 54,5,Years,2001,31.174337924856765,31.185854387337763,31.162189224452643
26,Life expectancy,64,High-income,3,Both,16,55 to 59,5,Years,2001,26.80265819996871,26.81347415814607,26.791233214813488
26,Life expectancy,64,High-income,3,Both,17,60 to 64,5,Years,2001,22.629970035824083,22.639988901123214,22.619556076691048
26,Life expectancy,64,High-income,3,Both,18,65 to 69,5,Years,2001,18.6688154132415,18.6778129008137,18.659415172084355
26,Life expectancy,64,High-income,3,Both,19,70 to 74,5,Years,2001,14.988172385103999,14.996150674972402,14.97994211787218
26,Life expectancy,64,High-income,3,Both,20,75 to 79,5,Years,2001,11.67256830922287,11.679265752873048,11.665268586762133
26,Life expectancy,64,High-income,3,Both,30,80 to 84,5,Years,2001,8.765046916180266,8.770513281256322,8.759088039331868
26,Life expectancy,64,High-income,3,Both,31,85 to 89,5,Years,2001,6.374353124543658,6.378701498444852,6.369432791773039
26,Life expectancy,64,High-income,3,Both,32,90 to 94,5,Years,2001,4.661654197285076,4.664857793327918,4.6580438853104065
26,Life expectancy,103,Latin America and Caribbean,3,Both,8,15 to 19,5,Years,2001,60.70871009561561,60.838286298883204,60.56312449740675
26,Life expectancy,103,Latin America and Caribbean,3,Both,9,20 to 24,5,Years,2001,56.00955470303849,56.135517980408736,55.868792743995684
26,Life expectancy,103,Latin America and Caribbean,3,Both,10,25 to 29,5,Years,2001,51.43310733323235,51.5537039250561,51.297386463261844
26,Life expectancy,103,Latin America and Caribbean,3,Both,11,30 to 34,5,Years,2001,46.87939584737396,46.99670155223251,46.74777396308911
26,Life expectancy,103,Latin America and Caribbean,3,Both,12,35 to 39,5,Years,2001,42.348322912946266,42.46271586212694,42.218895271334176
26,Life expectancy,103,Latin America and Caribbean,3,Both,13,40 to 44,5,Years,2001,37.86417368305674,37.975815419469164,37.743787537360056
26,Life expectancy,103,Latin America and Caribbean,3,Both,14,45 to 49,5,Years,2001,33.46928807150383,33.5771747322679,33.35567059754339
26,Life expectancy,103,Latin America and Caribbean,3,Both,15,50 to 54,5,Years,2001,29.21140829648205,29.31091841669389,29.105782434342114
